time,places,tweet
2023-02-09 04:31:26,Chandigarh | Lucknow,"Soch raha hu iPhone 14 Plus le lu kya kahte ho aap log.

Just Amazon things
#Amazon #iPhone14plus https://t.co/Fa7QnxrUoX"
2023-02-09 04:31:18,"Harare, Zimbabwe",@TheGalox_ Niow you're talking. If that came with all the customisation and also unbound into the ecosystem. Being able to share with other phones not just airdrop then yeah iPhone will be the best phone
2023-02-09 04:31:15,,"iPhone 13 Pro Max 128 Gb Company: UPGRADE Price: GBP249.0 iphone 13 pro max - alpinegreen. Contract Term: 24 (in months), Minutes: unlimited, Data GB: 250000, Texts: unlimited, Tariff: Vodafone network tariff - https://t.co/6kYRQWHtXl https://t.co/WiPjsPD2OL"
2023-02-09 04:30:59,,"Never buy @RockWithboAt ear phones 

1st non compatible with iPhone 
2nd in just 4 month gone faulty."
2023-02-09 04:30:54,,"And yes probably the Sennheiser e845 is wasted on the iPhone speaker, but iOS apparently doesn’t have a native call recording function, and since I’ve been mucking about with all this stuff lately I thought, why not?"
2023-02-09 04:30:49,@CocktailMD on ig,Anyone got a link to the reign schedule in iphone calendar format?
2023-02-09 04:30:11,,"Think you're #iPhone can't be hacked when it's off? Think again. 📱
https://t.co/3kghTyYuAZ"
2023-02-09 04:30:04,"Saint louis , MO",Soon As I Pay This 13 Green Off Ima Give It To My Daughter Upgrade Her From That XR &amp; GET ME THAT IPHONE 14 🥴✨
2023-02-09 04:30:02,"Ottawa, Ontario",New stock at Rideau: iPhone 14 Pro Silver 512GB
2023-02-09 04:30:02,"Ottawa, Ontario",New stock at Bayshore: iPhone 14 Pro Black 512GB
2023-02-09 04:30:02,"Ottawa, Ontario",New stock at Bayshore: iPhone 14 Pro Purple 512GB
2023-02-09 04:30:02,,"Use screen mirroring or AirPlay to stream music, videos, and other content from your iPhone to your Samsung TV!  https://t.co/2ZX1HMmjuI https://t.co/PqoFuvgajf"
2023-02-09 04:29:45,"Des Moines, IA",@peepoRIP Don’t forget buying an iPhone
2023-02-09 04:29:45,South Africa,@Alphacode__ @destinyzee They like to impose their created standards on others🤣.To her iPhone is everything.
2023-02-09 04:29:45,,How to get MetaTrader 5 on iOS iPhone - MetaTrader BACK ON iOS Tutorial https://t.co/ga6zieuISt via @YouTube
2023-02-09 04:29:40,,Remember when the iPhone camera would shine that bright ass light when you weee tryna record some shit
2023-02-09 04:29:39,,I’m deleting all my social medias until I get a iPhone max cus ik it’s not me
2023-02-09 04:29:39,"Espoo, Finland ","@_ImJason S22 to S23 ofc. If you care about gaming, the S23 is miles ahead of the S22. The iPhone 14 used the same hardware as the 13 so it's better to get the 13 for less to pay"
2023-02-09 04:29:39,Lucknow,@yosajidshaik iPhone pricing i think
2023-02-09 04:29:34,mumbai,@kalki_avataar10 Ok you have iPhone . Got it
2023-02-09 04:29:18,Way Above You,@ZillaYusof Backglass iPhone 11/11 Pro/11 Pro Max RM 320. Price already included installation. Duration around 2 hours needed for the backglass replacement.
2023-02-09 04:29:14,Minecraft,@bakusexo Los iPhone?
2023-02-09 04:29:06,Way Above You,"@_Laalaaaaa Screen OLED iPhone X RM 430 Grade, RM 550 Ori. WARRANTY 1 month(grade) &amp; 2 months(ori). RM 50 deposit is required if you’re interesed to proceed."
2023-02-09 04:29:05,slightly nsfw,@hrrysclub literally. also i just noticed that “twitter for iphone” is back??
2023-02-09 04:29:03,,Iphone users so quickly forget where they came from https://t.co/qaipPwo7zg
2023-02-09 04:28:59,"Canada, Eh!",@ALLCAPSfinance I’ve been away from T for a couple weeks. I’ve not noticed anything different. iPhone.
2023-02-09 04:28:30,KUL,I just love it when my iphone owning friends travel the world. Their stories are so pretty it makes me feel like im traveling with them 🥰
2023-02-09 01:55:07,"iPhone: 1.378761,103.774590","@ShabbirHashmi53 @o_schon @markgurman It's peak smartphone. iPhone has had anything new for awhile now either. Simmer down. 

All the improvements are iterative. The tech behind the 200mp camera looks interesting to me."
2023-02-09 01:55:03,London,"@NFTHabib Victim = ""does anyone have an iphone charger i can borrow"" ?
Actor = ""yeah sure here you go""
Payload poised 😎"
2023-02-09 01:55:03,,"@KathyBo71887869 @penelopesmummy @vileCowboy @jeffburrowswg @solsunnysky @jbkehr @libramom2871 @TheSeriousOne56 @EylaRay @PrincessNivius On iPhone it should bring up all your sharing options when you click the Share stats button, like this below. Does the button do anything for you? https://t.co/egQEC7N4b4"
2023-02-09 01:55:00, IG YT FB TKTK HIVE NOSTR ,"iPhone 14 Pro &amp; Pro Max
Verizon https://t.co/kNtM5jEynB
EE https://t.co/eupjR3XJR9 
O2 https://t.co/GQSqcAA6fs
Vodafone https://t.co/KOpQlD62KU
Amazon Renewed https://t.co/draLqaGueJ #ad #Apple https://t.co/HvRBgndSVq"
2023-02-09 01:54:58,,The follow feature for NBA games on the iPhone 14 is pretty sweet
2023-02-09 01:54:42,Everywhere SA,"@JonesHowdareyou 🤔🙏🏼 Its not on the iPhone version of the app. 🤷🏻‍♂️
My Twitter was all over the shop this morning. I had a dud “like” button,  and I couldn’t send replies to tweets. It was a bloody circus. It appears to have normalised now."
2023-02-09 01:54:23,,"FiiO uBTR Bluetooth 4.1 Sports Audio Music Wireless Receiver with aptX/AAC/NFC support and Micphone,Vol controlfor Xiaomi/Iphone $24.99
click&gt;&gt;https://t.co/YIMDo0U1Fs
#audio #amazon #aliexpress #rt https://t.co/uLf3jw9Tjn"
2023-02-09 01:54:17,Delhi India,"I never thought that i would live to see this day. My iPhone tells me #Kochi air is more polluted than #Delhi 🤷🏼‍♂️

What is happening to our environment. #AirPollution https://t.co/YZlxUIDvOE"
2023-02-09 01:54:10,#STOPAAPIHATE,"There was never an iPhone 9

Think about that for a second"
2023-02-09 01:54:06,日本 東京,"Happy 10th Anniversary, @DocumentsApp! 🎉 Get more from your iPhone and iPad 🚀 #10YearsOfDocuments #ForeverInnovating #100milliondownloads #12millionusers https://t.co/BVS9ct238H"
2023-02-09 01:54:02,"Connecticut, USA",@Scherazad100 @MikeLeeforUtah @SenMikeLee @GOP Keep in mind though that the granny footage was from 2010 back when you know smartphones and cameras sucked a lot at least before the iPhone 4 came out and changed the game. PS: I believe it’s legit! https://t.co/4BKQNBdwI6
2023-02-09 01:54:00,,"No,iPhone,I don’t want to turn my headphones down! If I lose my hearing from listening to @ZZTop too loud with my pink @beatsbydre…I’m ok with that. 🤘"
2023-02-09 01:54:00,,Bitch talking about being strong independent woman can’t even fix her cracked iPhone screen.
2023-02-09 01:53:45,,"SMOYNG Magnetic Snap-on Motorcycle Bike Phone Holder Stand Support Bicycle Handlebar Quick Mount Rack Bracket For Xiaomi iPhone $3.90
click&gt;&gt;https://t.co/TlFDwUVElT
#bike #bicycle #amazon #aliexpress #rt https://t.co/FkAfuk3XEa"
2023-02-09 01:53:39,Canada,"@cre8iveAlbertan @codename_julie @ABDanielleSmith @francoislegault @PremierScottMoe Do you have an iPhone with any apps on it?   Do you have any idea how much info is shared with third parties from your apps?   Any idea???  

And your concerned about federal government having access to personal information.  Give your head a shake."
2023-02-09 01:53:37,India,"https://t.co/vk9r86AReQ

Microphone Professional for iPhone Lavalier Lapel Omnidirectional Condenser Mic Phone Audio Video Recording Easy Clip-on...

Pay only ₹14.98"
2023-02-09 01:53:33,Uptown ,Ima leave him stretched in the street with his iPhone 7
2023-02-09 01:53:30,"Beaumont, TX",Siri and ChatGPT need to hurry up and make a baby so my iPhone can give me some real answers for a change.
2023-02-09 01:53:25,,"I have for you and following at the top of my feed now. I like the old way better. My phone is android. My husband has an iPhone, and his feed has not changed. Has your feed changed?"
2023-02-09 01:53:24,"Milwaukee, WI",@mothxwings asking it where my iphone is
2023-02-09 01:53:16,Dynamid island,Twitter blue is here in India! #twitter #TwitterBlue #iPhone #ios #india https://t.co/ivp6oo0BVw
2023-02-09 01:52:56,,"@iamAtheistGirl unfortunately no, i only ever used APK (the android equivalent).

this is all i could find:

https://t.co/Qcms3ooVyJ"
2023-02-09 01:52:44,,@AppInstalleriOS @saitma021 I have ios 16.2 in an iphone 8
2023-02-09 01:52:37,,@AppleSupport what is the Siri command to continue playing audio from my iPhone to my sonos speakers? I’ve tried plenty…
2023-02-09 01:52:19,,gsmarena swaying me towards that iPhone I cannoh lie https://t.co/y052UHkFsc
2023-02-09 01:52:13,,I thought my iPhone got hacked 💀💀 https://t.co/J8kFdTjx8m
2023-02-09 01:52:08,,"Brought my iPhone into the steam room, terrible idea. Now my phone won’t turn on. 🤦‍♂️"
2023-02-09 01:52:06,,"Apple has reported that it has now crossed 2 billion active Apple devices in the world. It announced the news when it shared the first quarter results, where it posted a quarterly revenue of $117.2 billion, which was down 5 percent year over year.
.
.
#techyvillage #apple #iphone https://t.co/BHHOdP62iV"
2023-02-09 01:55:07,"iPhone: 1.378761,103.774590","@ShabbirHashmi53 @o_schon @markgurman It's peak smartphone. iPhone has had anything new for awhile now either. Simmer down. 

All the improvements are iterative. The tech behind the 200mp camera looks interesting to me."
2023-02-09 01:55:03,London,"@NFTHabib Victim = ""does anyone have an iphone charger i can borrow"" ?
Actor = ""yeah sure here you go""
Payload poised 😎"
2023-02-09 01:55:03,,"@KathyBo71887869 @penelopesmummy @vileCowboy @jeffburrowswg @solsunnysky @jbkehr @libramom2871 @TheSeriousOne56 @EylaRay @PrincessNivius On iPhone it should bring up all your sharing options when you click the Share stats button, like this below. Does the button do anything for you? https://t.co/egQEC7N4b4"
2023-02-09 01:55:00, IG YT FB TKTK HIVE NOSTR ,"iPhone 14 Pro &amp; Pro Max
Verizon https://t.co/kNtM5jEynB
EE https://t.co/eupjR3XJR9 
O2 https://t.co/GQSqcAA6fs
Vodafone https://t.co/KOpQlD62KU
Amazon Renewed https://t.co/draLqaGueJ #ad #Apple https://t.co/HvRBgndSVq"
2023-02-09 01:54:58,,The follow feature for NBA games on the iPhone 14 is pretty sweet
2023-02-09 01:54:42,Everywhere SA,"@JonesHowdareyou 🤔🙏🏼 Its not on the iPhone version of the app. 🤷🏻‍♂️
My Twitter was all over the shop this morning. I had a dud “like” button,  and I couldn’t send replies to tweets. It was a bloody circus. It appears to have normalised now."
2023-02-09 01:54:23,,"FiiO uBTR Bluetooth 4.1 Sports Audio Music Wireless Receiver with aptX/AAC/NFC support and Micphone,Vol controlfor Xiaomi/Iphone $24.99
click&gt;&gt;https://t.co/YIMDo0U1Fs
#audio #amazon #aliexpress #rt https://t.co/uLf3jw9Tjn"
2023-02-09 01:54:17,Delhi India,"I never thought that i would live to see this day. My iPhone tells me #Kochi air is more polluted than #Delhi 🤷🏼‍♂️

What is happening to our environment. #AirPollution https://t.co/YZlxUIDvOE"
2023-02-09 01:54:10,#STOPAAPIHATE,"There was never an iPhone 9

Think about that for a second"
2023-02-09 01:54:06,日本 東京,"Happy 10th Anniversary, @DocumentsApp! 🎉 Get more from your iPhone and iPad 🚀 #10YearsOfDocuments #ForeverInnovating #100milliondownloads #12millionusers https://t.co/BVS9ct238H"
2023-02-09 01:54:02,"Connecticut, USA",@Scherazad100 @MikeLeeforUtah @SenMikeLee @GOP Keep in mind though that the granny footage was from 2010 back when you know smartphones and cameras sucked a lot at least before the iPhone 4 came out and changed the game. PS: I believe it’s legit! https://t.co/4BKQNBdwI6
2023-02-09 01:54:00,,"No,iPhone,I don’t want to turn my headphones down! If I lose my hearing from listening to @ZZTop too loud with my pink @beatsbydre…I’m ok with that. 🤘"
2023-02-09 01:54:00,,Bitch talking about being strong independent woman can’t even fix her cracked iPhone screen.
2023-02-09 01:53:45,,"SMOYNG Magnetic Snap-on Motorcycle Bike Phone Holder Stand Support Bicycle Handlebar Quick Mount Rack Bracket For Xiaomi iPhone $3.90
click&gt;&gt;https://t.co/TlFDwUVElT
#bike #bicycle #amazon #aliexpress #rt https://t.co/FkAfuk3XEa"
2023-02-09 01:53:39,Canada,"@cre8iveAlbertan @codename_julie @ABDanielleSmith @francoislegault @PremierScottMoe Do you have an iPhone with any apps on it?   Do you have any idea how much info is shared with third parties from your apps?   Any idea???  

And your concerned about federal government having access to personal information.  Give your head a shake."
2023-02-09 01:53:37,India,"https://t.co/vk9r86AReQ

Microphone Professional for iPhone Lavalier Lapel Omnidirectional Condenser Mic Phone Audio Video Recording Easy Clip-on...

Pay only ₹14.98"
2023-02-09 01:53:33,Uptown ,Ima leave him stretched in the street with his iPhone 7
2023-02-09 01:53:30,"Beaumont, TX",Siri and ChatGPT need to hurry up and make a baby so my iPhone can give me some real answers for a change.
2023-02-09 01:53:25,,"I have for you and following at the top of my feed now. I like the old way better. My phone is android. My husband has an iPhone, and his feed has not changed. Has your feed changed?"
2023-02-09 01:53:24,"Milwaukee, WI",@mothxwings asking it where my iphone is
2023-02-09 01:53:16,Dynamid island,Twitter blue is here in India! #twitter #TwitterBlue #iPhone #ios #india https://t.co/ivp6oo0BVw
2023-02-09 01:52:56,,"@iamAtheistGirl unfortunately no, i only ever used APK (the android equivalent).

this is all i could find:

https://t.co/Qcms3ooVyJ"
2023-02-09 01:52:44,,@AppInstalleriOS @saitma021 I have ios 16.2 in an iphone 8
2023-02-09 01:52:37,,@AppleSupport what is the Siri command to continue playing audio from my iPhone to my sonos speakers? I’ve tried plenty…
2023-02-09 01:52:19,,gsmarena swaying me towards that iPhone I cannoh lie https://t.co/y052UHkFsc
2023-02-09 01:52:13,,I thought my iPhone got hacked 💀💀 https://t.co/J8kFdTjx8m
2023-02-09 01:52:08,,"Brought my iPhone into the steam room, terrible idea. Now my phone won’t turn on. 🤦‍♂️"
2023-02-09 01:52:06,,"Apple has reported that it has now crossed 2 billion active Apple devices in the world. It announced the news when it shared the first quarter results, where it posted a quarterly revenue of $117.2 billion, which was down 5 percent year over year.
.
.
#techyvillage #apple #iphone https://t.co/BHHOdP62iV"
2023-02-08 23:18:48,She/They,iphone or samsung
2023-02-08 23:18:31,In your heart!,@Banku_nTilapia Oh nice. We have seen the iPhone🙏
2023-02-08 23:18:24,"Pennsylvania, USA","@levynews Yes. 

[This tweet was sent from “Twitter for iPhone]."
2023-02-08 23:18:24,"Toronto, Ontario","My Twitter and IG is tweaking, I saw other people say the same, it seems it’s all iPhone users, could the issue be… Apple?"
2023-02-08 23:18:22,23・she/her he/him・white・jewish,@shinshuppatsu on an iphone   ?
2023-02-08 23:18:21,"Florida, USA",@sourceloc Can u build a antirevoke app? Blacklisted app is not working in ios 16.1.2 iphone 14 pro max it was supposed to unlock revoked all but is not working as it should…
2023-02-08 23:18:16,"New Jersey, USA","Started looking at my notes on my iPhone and I have like gazillion with instructions on how to take care of my dad, surgery things, vitals from the doctors, dating back years ago. I was his person forreal. Notes galore from everyone who helped care for him."
2023-02-08 23:18:12,she/her 27,"I honestly love when performers post my pictures on their socials, I feel proper proud of my lil iPhone"
2023-02-08 23:18:08,Orion Nebula,"@TheyCallMeNans Ipad’s as small as I’m going.  If it wasn’t for the music I can get on the iPhone in my pocket when I ride my motorcycle, I’d shop a good flip phone."
2023-02-08 23:18:03,Sydney,Missing full body capture I need Sony Mocopi to work with iPhone... and this app.
2023-02-08 23:18:02,Tokyo,"White Stone Dome EZ Screen Protector and Camera Protector iPhone 14 Pro Max https://t.co/TKpmHMblWd via @YouTube

AmazonJP https://t.co/B3Cv07C8kZ https://t.co/NymE2MsXi3"
2023-02-08 23:17:59,Mars,I need to get my momma an iPhone ASAP. Tired of FaceTiming her on Instagram 🙄🙄🙄🙄🙄.
2023-02-08 23:17:52,"Lagos, Nigeria/ Ontario,Canada","My present company gives the shittiest laptops for you to use, but gives you an iPhone 11 as a company mobile phone lol. Not that their trying to be lavish or anything just Dey realize the importance of internal communication."
